id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
fb5d6077-a080-40e3-92ff-afd67781c4cd,NETNOD-999546,3232280465,192.168.175.145,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
750ad212-93e1-4ced-afb4-1da5f934ea67,NETNOD-999546,3232280465,192.168.175.145,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
418d3df5-0181-4b0f-be37-1328ffd44953,NETNOD-999409,3232280480,192.168.175.160,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
a0d5cd99-862d-4ee3-9db9-078e069c07ad,NETNOD-999409,3232280480,192.168.175.160,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
b81db681-80d8-4a7b-8313-7ca6ced3293f,NETNOD-999409,3232280480,192.168.175.160,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,%Received a report pdu from remote host: Unknown SecurityName (SNMPv3),4,2023-02-27 17:47:48,SNMP
6bd240b5-5e1a-44f3-8396-d43d0cec3be5,NETNOD-999549,3232280527,192.168.175.207,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
eda1b6eb-c488-49e1-95d0-1b377df301b2,NETNOD-999549,3232280527,192.168.175.207,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
3c6d7ea5-b91f-4984-be36-154dbb2c8a7d,NETNOD-999549,3232280527,192.168.175.207,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
071dd5e6-3f4c-4771-9d7c-63c0da0828d9,NETNOD-999537,3232280404,192.168.175.84,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
6509009e-e0e6-4c8c-9f4b-0293dcff149d,NETNOD-999537,3232280404,192.168.175.84,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
cddb437f-7476-497b-8db3-2d8ceb47f5a1,NETNOD-999537,3232280404,192.168.175.84,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
0b44e3b4-bd52-4ba9-89ba-742a46cf23dd,NETNOD-999555,3232281090,192.168.178.2,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
f9b7a104-3864-44a6-bb30-be978bf96c4b,NETNOD-999555,3232281090,192.168.178.2,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
807982b6-97ee-43d1-9546-e0cceb4918b0,NETNOD-999555,3232281090,192.168.178.2,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
5010c6a4-560c-4137-8992-210e167e7e43,NETNOD-999452,3232240741,192.168.20.101,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
2cb72b8b-97dc-47d9-b547-aef215bc9461,NETNOD-999452,3232240741,192.168.20.101,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-02-27 17:47:48,SNMP
