id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
3039e9de-db5d-4076-a2ae-dd9e2ce07b23,NETNOD-1002048,3232279641,192.168.172.89,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
38c2870b-33fd-4fe2-83e7-341641a0b475,NETNOD-1002048,3232279641,192.168.172.89,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
619a7e80-53d0-4444-ad3e-aecc54e0f911,NETNOD-1002075,3232280442,192.168.175.122,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
1cb04cc9-bc78-46a2-96bb-51c1a21fb93c,NETNOD-1002075,3232280442,192.168.175.122,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
9c6df331-3f47-4416-a479-a779f2f16689,NETNOD-1002075,3232280442,192.168.175.122,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
68517554-1378-4ae9-9cd2-bbaf1cba821d,NETNOD-1002025,3232280450,192.168.175.130,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
c318f561-fcfb-4b2f-a845-5d4a481a3d5c,NETNOD-1002025,3232280450,192.168.175.130,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
bdc1892b-01e6-4a47-80d9-e5f5996fd938,NETNOD-1002025,3232280450,192.168.175.130,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
9941ee28-12a2-48cc-bab0-cad7c08b3851,NETNOD-1002029,3232280460,192.168.175.140,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
16dd71e9-4d88-469f-a941-9d830f25e43d,NETNOD-1002029,3232280460,192.168.175.140,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
8eec1714-1c79-43af-b6d7-fe59826e4b8d,NETNOD-1002029,3232280460,192.168.175.140,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
0c5f2d3d-0922-4b8f-b16f-21678c17fb1b,NETNOD-1002039,3232280461,192.168.175.141,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
e694d6e7-e023-4e67-a979-266e1b5d8554,NETNOD-1002039,3232280461,192.168.175.141,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
e578f0e3-83ee-4a85-9624-b5480533febb,NETNOD-1002039,3232280461,192.168.175.141,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
a65d13b1-c722-4632-8c23-28b346ac7fbc,NETNOD-1002043,3232280465,192.168.175.145,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
641e975a-f30e-4d96-bbfd-4803a6c59597,NETNOD-1002043,3232280465,192.168.175.145,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
7fcc3c89-00c2-4392-84b1-e871c4f5e21b,NETNOD-1002043,3232280465,192.168.175.145,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
ff74e0a3-fe0f-41f4-ae04-79bf93bf7614,NETNOD-1002058,3232280521,192.168.175.201,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
427de9ed-cf89-4c1e-a0a0-e120d1c492f6,NETNOD-1002058,3232280521,192.168.175.201,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
ddaaba33-b9a8-430c-9f7f-31b9ecb5335f,NETNOD-1002058,3232280521,192.168.175.201,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
7a56e516-69e6-473a-ab22-07f8ce992cbb,NETNOD-1002046,3232280527,192.168.175.207,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
1ee22016-7af6-4673-b994-7491fcd8c5c6,NETNOD-1002046,3232280527,192.168.175.207,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
a04a2000-825e-4827-a854-3c179533e4da,NETNOD-1002046,3232280527,192.168.175.207,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
5b30267a-e4fa-4e2c-b916-95f121800270,NETNOD-1002047,3232280528,192.168.175.208,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
092322d8-e39f-40e1-8ac2-febcfde9594f,NETNOD-1002047,3232280528,192.168.175.208,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
3c815bb5-0c2c-4eea-a30c-cb48293a6534,NETNOD-1002047,3232280528,192.168.175.208,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
c8513115-4565-429f-a23f-7bcd134914f8,NETNOD-1002031,3232280382,192.168.175.62,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
ff9b2778-db4a-477a-a149-2174485cf3e1,NETNOD-1002031,3232280382,192.168.175.62,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
1fdf3619-3be4-4bd3-a1c2-78b532a521e4,NETNOD-1002031,3232280382,192.168.175.62,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
fac3d40b-aca0-4970-ae50-068c94015e9b,NETNOD-1002034,3232280404,192.168.175.84,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
70d26983-1f1d-4706-b432-7b8fe4fb899b,NETNOD-1002034,3232280404,192.168.175.84,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
0de8feb6-a6b5-4f18-91cf-73e738ea5056,NETNOD-1002034,3232280404,192.168.175.84,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
c643b24e-284b-4acb-aa50-125161403877,NETNOD-1002056,3232281090,192.168.178.2,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
54b2e6a9-209c-42eb-95e7-c476babeab75,NETNOD-1002056,3232281090,192.168.178.2,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
8c89fa7e-4c47-4676-bc75-395c5ace79b6,NETNOD-1002056,3232281090,192.168.178.2,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
4eaa78dd-dba3-4bf9-a5a4-b0d3f5b94c8b,NETNOD-1002074,3232282884,192.168.185.4,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
b54818ac-a2cf-4485-b3da-25a91bae9436,NETNOD-1002074,3232282884,192.168.185.4,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
5d4a8b78-7936-4198-80e2-4775e9e2a732,NETNOD-1002074,3232282884,192.168.185.4,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
50669e50-da2d-4a33-8842-84357f7f767b,NETNOD-1002040,3232283393,192.168.187.1,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
33bd2096-726b-4993-a749-aca68cfa23da,NETNOD-1002040,3232283393,192.168.187.1,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
d045a6f9-2cd6-4976-9211-de3b93704637,NETNOD-1002040,3232283393,192.168.187.1,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
4bc47b53-fd0d-49ee-a687-9885c9332cec,NETNOD-1002055,3232283402,192.168.187.10,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
6392557d-94f2-4868-af3f-53dff8c993e7,NETNOD-1002055,3232283402,192.168.187.10,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
3d80b2a1-3903-4478-ac7f-2bd33f58ffe2,NETNOD-1002055,3232283402,192.168.187.10,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
f38e16e1-f4f2-4585-90ac-5fcf50633a4f,NETNOD-1002041,3232283394,192.168.187.2,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
8417cbcd-79a7-46c1-924c-a73f5b07b75d,NETNOD-1002041,3232283394,192.168.187.2,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
a6e9c079-e742-4cc6-b759-f442963ebae6,NETNOD-1002041,3232283394,192.168.187.2,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
6f7830df-8396-4d22-aacd-4436e3bd23cc,NETNOD-1002042,3232283395,192.168.187.3,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
168eec8e-3b59-4e60-b31e-7449b582eb71,NETNOD-1002042,3232283395,192.168.187.3,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
804eefb5-b390-4dfc-b95c-7744eeef648c,NETNOD-1002042,3232283395,192.168.187.3,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
a2a01a2e-6867-4081-9801-3584c9c14a83,NETNOD-1001951,3232240741,192.168.20.101,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
